Unnamed: 0,ticker,date,c_x,change,v,change3,change4,change5,change6,change7,change8,change9,change10,change11,change12,change13,change14,h_y,v_y,oneminvol_y,stddev,count,day_ratio_15,lo_breakout,Predictions_change3
802,OPK,2021-03-18,4.63,-0.20408164,5138178,0,2.37581,-1.7278618,1.0799136,-3.6717062,-7.9913607,-4.75162,-3.8876889,0.0,-1.9438444,-5.399568,-6.695464,0,0,0,6770.473,20855,2,15.0,0.37019148
806,DDD,2021-03-18,29.85,-0.71384233,3494416,0,-6.5326633,-8.676717,-8.040201,-9.078727,-11.5912895,-6.599665,-2.9480736,-5.628141,-8.944724,-12.261307,-16.582914,0,1,0,2779.4526,31194,3,11.0,0.36784986
806,FEYE,2021-03-18,19.48,-1.5647922,3840856,0,5.184805,2.1560576,2.8747432,1.9507186,-0.4106776,2.0020535,4.158111,3.439425,4.5687885,4.0554414,2.8747432,0,0,0,2495.634,27504,6,12.0,0.3677305
806,RFP,2021-03-18,9.41,0.5928854,529842,0,-2.5504782,0.9564293,12.114772,17.321999,15.940489,23.166843,19.447397,20.935175,24.442083,21.572794,25.823591,0,0,0,660.9805,3066,4,7.0,0.36517733
806,KODK,2021-03-18,8.04,1.2971698,4394822,0,3.7313433,3.233831,4.9751244,3.233831,0.62189054,1.7412935,5.721393,6.840796,6.716418,4.60199,0.62189054,1,0,0,877.5023,19416,3,21.0,0.36495626
806,BGFV,2021-03-18,15.82,4.6641793,863286,0,-1.3906448,-6.8268013,-6.573957,-0.5689001,-4.6776233,1.0745891,4.2983565,8.217446,12.199747,9.165613,8.533502,252,0,0,422.32635,7451,5,13.0,0.3646217
601,ACB,2021-03-18,10.0,1.7941455,10463501,0,-5.3,-7.1,-6.2,-5.9,-9.0,-3.4,-4.3,-7.3,-8.4,-10.8,-13.4,1,1,5,886.2609,60578,2,8.0,0.36457682
806,NNDM,2021-03-18,10.13,-0.3606853,19911279,0,-7.699901,-10.167818,-10.957552,-11.648568,-16.288252,-13.622902,-10.562685,-15.597236,-17.966436,-18.854887,-20.82922,0,0,1,1094.3145,99032,4,3.0,0.36419076
154,BIGC,2021-03-18,54.74,1.5078083,2010489,0,2.3200583,-0.091340885,1.4797224,0.05480453,-2.466204,5.900621,9.097552,8.987943,8.147607,7.7822433,9.609061,0,0,0,2879.8904,19944,15,22.0,0.36405224
806,RUN,2021-03-18,51.47,-1.5962112,4514081,1,15.834467,5.6926365,11.132699,9.636682,12.88129,21.021955,25.548864,16.941908,13.600156,12.920148,7.324655,0,0,0,1834.8564,52632,7,4.0,0.36397392
775,BLNK,2021-03-18,35.95,-2.996445,4250039,0,7.788595,-0.9735744,3.6161335,0.0,5.006954,15.8275385,23.47705,21.00139,21.47427,18.91516,29.207232,0,1,4,757.33386,43464,9,6.0,0.36358687
806,DNN,2021-03-18,1.12,4.237288,25681869,0,0.89285713,-2.6785715,-1.7857143,-1.7857143,-1.7857143,5.357143,7.142857,18.75,20.535715,11.607142,12.5,1,1,1,3607.2146,37732,6,15.0,0.36234996
706,CGC,2021-03-18,33.37,1.140576,2925311,0,-0.8990111,-2.2175608,-1.0488462,-1.5582858,-4.285286,-0.29967037,-0.86904407,-2.2774947,-4.105484,-7.3419237,-9.529517,1,0,3,540.0219,32155,1,4.0,0.3623333
806,CLNE,2021-03-18,14.38,3.2894738,6068265,0,0.6258693,-4.798331,-2.7816412,-7.301808,-7.858136,-2.9902642,2.155772,2.7121,-2.155772,-2.8511822,-5.8414464,1,1,0,1136.9536,50564,4,4.0,0.36122993
806,CCXI,2021-03-18,53.52,0.0,358951,0,4.914051,-2.3729446,-1.9618834,-5.418535,-2.7279522,-1.7750374,0.11210762,-1.6442451,-6.278027,-6.61435,-7.230942,0,1,1,1219.0481,5578,2,5.0,0.36027366
472,BYND,2021-03-18,133.72,-0.7471801,3069888,0,2.2808855,-1.4358361,-1.1441818,-1.9742746,-4.636554,-1.361053,1.1965301,-0.43374214,2.0939276,5.2198625,1.6302723,0,0,0,994.68225,43450,5,10.0,0.3594107
138,XPEV,2021-03-18,35.0,1.8826135,15103532,0,3.5428572,-5.428571,-5.571429,-8.171429,-3.3714285,5.714286,12.114285,7.257143,7.0571427,3.7428572,2.2,1,0,0,1979.507,114350,3,38.0,0.35936806
806,GSAT,2021-03-18,1.59,0.5952381,9675096,0,-8.805032,-11.320755,-11.320755,-16.352201,-17.610064,-10.691824,-9.433962,-11.949685,-15.094339,-16.352201,-16.981133,0,0,0,3387.7737,24460,9,7.0,0.35900483
806,BBBY,2021-03-18,30.59,7.620278,3173534,0,-0.98071265,-4.347826,-2.3537104,-1.471069,-2.6479242,-2.8113763,-2.32102,-4.4458976,-5.2304673,-4.707421,-0.2942138,31,2,1,1564.5172,30779,5,31.0,0.35840526
806,RIG,2021-03-18,3.8,-0.9478673,31261387,0,-5.7894735,-10.263158,-6.0526314,-8.947369,-9.736842,-6.3157897,-3.6842105,-4.4736843,-4.736842,-8.684211,-9.736842,0,5,4,6119.826,52541,3,6.0,0.3581944
806,SPWR,2021-03-18,30.67,-1.8624212,3735423,0,7.6296053,4.7929573,8.933811,6.879687,4.271275,11.313988,14.118031,11.900881,12.357352,6.064558,-1.271601,0,0,0,1648.5192,39801,5,22.0,0.35721397
806,AUPH,2021-03-18,13.56,0.78515345,6463793,0,-3.761062,-7.1533923,-7.079646,-7.522124,-7.0059,-3.6873157,-2.138643,-2.581121,-3.539823,-4.3510323,-3.318584,1,8,6,1256.7024,17088,9,5.0,0.3558082
806,NVAX,2021-03-18,217.26,2.4527633,2186927,0,3.8387187,-6.7937036,-9.210163,-18.558409,-18.32827,-14.788733,-12.653043,-12.086901,-15.898003,-17.610237,-17.495167,1,1,0,581.7432,37166,9,6.0,0.35522547
775,VXRT,2021-03-18,6.62,3.3236995,4361757,0,-3.021148,-5.2870092,-5.2870092,-10.120846,-11.782477,-6.495468,-4.531722,-5.5891237,-8.610271,-10.120846,-12.235649,1,0,1,2443.25,21590,2,15.0,0.35471496
668,TLRY,2021-03-18,25.32,2.4390244,25015151,0,-3.3175356,-9.557662,-7.7014217,-7.780411,-10.821485,-4.699842,-6.674566,-9.755135,-12.835703,-17.1406,-20.260664,1,1,4,771.90576,157727,11,6.0,0.354213
806,EQT,2021-03-18,17.6,-0.0530504,5597965,0,4.8295455,6.0227275,12.784091,15.681818,10.056818,6.818182,8.125,6.7613635,6.306818,5.568182,2.0454545,0,5,4,5133.656,33785,2,9.0,0.35368115
197,NKLA,2021-03-18,14.78,-3.2946918,18762971,0,2.841678,-3.315291,0.744249,-3.653586,-4.871448,-2.165088,-0.202977,-4.871448,-9.607578,-7.7131257,-11.772666,0,8,34,1021.56104,135889,3,22.0,0.35296416
459,OGI,2021-03-18,3.84,3.1325302,16009805,0,-3.125,-3.90625,-3.6458333,-4.1666665,-10.416667,-6.7708335,-6.7708335,-8.072917,-8.59375,-14.0625,-15.104167,1,1,1,1364.311,52550,5,3.0,0.35112542
806,ATOS,2021-03-18,2.71,0.6896552,5674861,0,-10.701107,-15.129151,-16.97417,-22.14022,-22.87823,-20.664207,-19.557196,-19.926199,-21.771217,-19.188192,-19.557196,0,0,0,3870.6316,16892,6,35.0,0.3503288
348,SPCE,2021-03-18,31.96,-0.17783047,9314881,0,-1.3141427,-6.2891116,-4.474343,-3.1602004,-4.94368,-0.71964955,-0.68836045,-2.0337923,-3.0037546,-3.3166459,-7.790989,0,0,0,2113.9622,85840,5,9.0,0.35004377
806,MCRB,2021-03-18,20.02,-2.2716737,858003,0,4.6453547,-1.048951,-1.7482518,-5.094905,0.3996004,6.2937064,13.236763,8.291708,6.693307,2.5474524,2.847153,0,1,8,1284.637,10776,6,3.0,0.3493126
324,GRWG,2021-03-18,50.75,2.1606648,1744877,0,5.1231527,-5.083744,-3.586207,-9.438424,-11.369458,1.0246305,4.1576357,3.1921182,1.9901478,-0.8669951,9.438424,0,1,0,687.9676,21583,6,5.0,0.34857523
806,INO,2021-03-18,9.84,-0.19011407,5743392,0,-2.2357724,-6.300813,-6.910569,-5.995935,-8.130081,-4.0650406,1.2195122,-1.5243902,-5.6910567,-6.707317,-8.841463,0,0,0,2387.4065,32564,2,4.0,0.34819585
806,TSLA,2021-03-18,653.16,-1.7925079,33369022,0,2.2750933,-1.1727601,-1.4299712,-5.6157756,-2.3730786,2.8844388,6.0107784,8.420602,6.643089,5.8515525,5.571376,0,0,0,604.5192,1017992,6,13.0,0.34797937
806,CYH,2021-03-18,11.35,0.7346939,2371831,0,7.048458,23.52423,24.140968,22.46696,15.418502,23.436123,24.140968,26.784142,16.211454,14.713656,5.7268724,0,0,1,2243.088,19412,8,3.0,0.3479737
166,SOS,2021-03-18,7.5,13.444303,98653390,0,-0.8,-17.333334,-17.066668,-14.933333,-32.133335,-30.8,-30.0,-34.266666,-38.266666,-17.733334,-26.8,10,2,2,1510.3073,313481,6,5.0,0.3477147
806,NOG,2021-03-18,12.56,0.49964312,1616719,0,3.821656,-1.0350318,1.8312101,1.7515924,-3.1050956,-0.8757962,4.856688,3.5031848,4.0605097,2.7866242,3.343949,0,8,15,738.598,12312,5,13.0,0.34615037
806,GOGO,2021-03-18,10.22,-0.18535681,2958130,0,-1.1741683,-1.7612524,-1.4677104,-5.088063,-5.1859097,-4.0117416,2.2504892,7.2407045,2.2504892,3.228963,9.099804,0,2,15,2544.2046,18472,3,30.0,0.34607363
806,ENPH,2021-03-18,148.48,-2.4844341,3886446,0,7.118804,0.17510776,3.044181,2.5323277,1.6231142,11.038524,16.103178,11.509968,8.546606,6.1961207,5.1320043,0,0,0,3551.395,60199,6,32.0,0.34602594
158,LI,2021-03-18,25.06,1.4549744,12840295,0,3.5514765,-5.067837,-3.0726256,-3.3519554,-6.903432,0.3990423,4.2697525,3.7509975,2.7533917,-3.1923385,-6.22506,1,0,1,1960.0537,66951,113,12.0,0.34565362
806,CVGI,2021-03-18,9.95,1.0763209,273132,0,5.0251255,3.4170854,3.4170854,6.231156,0.8040201,1.1055276,0.60301507,-0.10050251,-0.8040201,-1.3065326,-1.4070352,0,0,1,594.9737,2373,13,11.0,0.34554398
806,HIMX,2021-03-18,12.8,1.9417475,2681749,0,3.515625,-5.625,-3.125,-1.5625,1.5625,8.28125,11.796875,15.078125,14.53125,26.5625,23.125,1,1,0,1027.8094,16666,8,16.0,0.34502202
806,FNKO,2021-03-18,17.3,0.9873834,991012,1,42.890175,22.196531,20.867052,21.271677,13.526011,15.086705,44.913296,24.739885,33.17919,36.30058,38.84393,0,0,1,639.2275,11656,6,46.0,0.34434378
799,FLGT,2021-03-18,106.37,-0.48926112,1991267,0,7.417505,-0.47005734,-0.61107457,-5.5090723,-7.86876,-6.844035,-3.9202783,-3.205791,-7.86876,-13.377832,-17.55194,0,0,0,395.17484,30282,6,12.0,0.34316868
806,WYNN,2021-03-18,135.65,0.0,2015804,0,-3.89237,-4.8728347,-3.980833,-5.8459272,-6.4725394,-6.9074826,-3.89237,-1.0468117,1.3122005,0.69295985,-1.5333579,0,1,4,1400.3208,27570,3,17.0,0.34286934
649,ASRT,2021-03-18,0.92,-3.0927835,5456522,0,-14.130435,-20.652174,-18.47826,-22.826086,-25.0,-22.826086,-21.73913,-23.913044,-28.26087,-34.782608,-32.608696,0,0,0,7466.4434,14533,8,25.0,0.34261948
97,RIDE,2021-03-18,13.01,-6.6931744,26689787,0,-1.9984627,-4.8424287,-4.0737896,-8.76249,-10.837817,-6.533436,-2.7671022,-4.534973,-3.5357418,-2.9208302,-3.9969254,0,3,3,1119.4174,157081,5,45.0,0.34126785
316,BILL,2021-03-18,144.33,-2.6106842,1566859,0,8.979423,1.0669992,4.073997,2.4042125,-3.0069978,2.605141,7.8916373,5.355782,6.1733527,5.3142104,10.0533495,0,3,3,935.3962,26024,9,4.0,0.34120572
583,WTRH,2021-03-18,2.73,-0.34843206,2881174,0,5.1282053,4.7619047,6.5934067,4.7619047,2.930403,8.424909,9.89011,5.1282053,5.860806,9.157509,3.6630037,0,4,2,1079.6942,9817,8,2.0,0.34010366
806,AR,2021-03-18,9.28,-0.4878049,9737966,0,3.125,6.6810346,13.793103,14.439655,8.836206,12.068966,17.887932,16.810345,14.978448,12.5,9.2672415,0,5,1,6606.9727,51650,2,34.0,0.33943012
806,MGI,2021-03-18,6.86,6.1959653,1790737,0,-1.7492712,-11.953353,-10.058309,-10.349854,-12.973761,-3.7900875,9.766764,8.45481,7.2886295,8.600583,8.163265,1,0,0,1264.8285,11425,1,12.0,0.3369545
784,NMRD,2021-03-18,7.57,0.2522068,33834,0,14.927344,10.832232,7.661823,2.9062088,4.359313,4.227213,3.698811,-0.2642008,-1.0568032,-3.5667107,-8.982827,0,0,1,203.61714,394,5,13.0,0.33685347
806,JWN,2021-03-18,42.59,1.706873,2402234,0,-10.119746,-11.105893,-8.077013,-8.5700865,-9.297957,-7.9126554,-10.4484625,-11.669406,-10.65978,-11.340691,-12.467715,0,0,0,1366.1204,25549,5,24.0,0.336279
330,CAN,2021-03-18,28.83,1.8266253,18612849,0,-17.100243,-35.865417,-34.928894,-29.240376,-25.28616,-23.898716,-16.40652,-24.731182,-31.807146,-33.194588,-31.564342,1,0,0,667.0549,121262,10,4.0,0.33565855
806,DVN,2021-03-18,22.36,-0.08445946,17094408,0,3.3989267,0.35778177,3.667263,2.1914132,-1.118068,-1.4758497,5.3220034,4.830054,5.187835,2.6386404,0.13416816,0,7,7,16253.505,94746,4,97.0,0.33544436
806,CNK,2021-03-18,23.56,0.41407868,3418777,0,-9.083192,-10.526316,-9.6349745,-12.1816635,-13.327674,-11.417657,-8.191851,-1.6129032,0.5942275,0.84889644,-1.8251274,0,0,0,1530.7368,34855,4,5.0,0.33519942
806,NVTA,2021-03-18,39.67,-1.4953271,3669784,0,4.184522,-11.293169,-10.990673,-12.301487,-10.234434,-1.5628939,4.5878496,7.335518,4.6634736,2.5207965,-1.0083187,0,0,0,5243.5933,39543,4,13.0,0.3351993
806,STMP,2021-03-18,189.1,0.8095921,242598,0,2.3585405,-0.69275516,4.9180326,7.218403,3.0671601,7.583289,8.767848,11.105235,13.030143,11.544156,10.528821,1,1,0,638.9859,6494,11,20.0,0.33501637
623,FTCH,2021-03-18,59.5,-0.37847623,8376234,0,-0.84033614,-9.109243,-10.957983,-14.470589,-12.3529415,-8.268908,-6.5882354,-10.638656,-11.865546,-12.016807,-11.07563,0,0,1,2206.1992,67256,25,8.0,0.33344102
806,TDC,2021-03-18,42.38,-0.56255627,880688,0,-3.5158093,-8.282208,-5.450684,-3.7989619,-7.9518642,-7.314771,-6.677678,-2.9495044,-3.3742332,-3.6809816,-2.5011797,0,0,0,1732.8962,8720,8,16.0,0.3326981
806,MSTR,2021-03-18,732.05,4.928728,621890,0,-2.943788,-14.429342,-12.260092,-9.441978,-8.913325,-5.169046,-0.84966874,0.5450447,-1.4835052,-4.9832664,-4.007923,2,5,1,266.85757,26235,5,15.0,0.33150643
586,IDEX,2021-03-18,2.97,-0.61538464,23557643,0,-1.6835017,-4.040404,-4.7138047,-3.030303,-2.3569024,0.33670035,15.151515,8.080808,6.3973064,9.090909,3.3670034,0,0,0,1757.733,67641,4,28.0,0.32988253
806,OXY,2021-03-18,26.62,-1.2741047,24560823,0,5.071375,0.60105187,4.808415,2.7047334,4.132231,2.9676936,4.507889,1.9909842,-1.6153269,-3.5687454,-6.2734785,0,8,0,8585.449,152293,4,9.0,0.3273731
806,RRC,2021-03-18,9.63,0.0,4506137,0,2.699896,5.919003,14.849429,14.226376,9.449636,9.761163,16.614746,13.707165,9.968847,7.165109,4.257529,0,3,8,5318.475,26468,3,10.0,0.32678685
806,GME,2021-03-18,201.75,4.322959,11833440,0,-17.239157,-7.063197,8.51549,-3.8810408,1.2639406,-1.1350682,-2.369269,-3.3457248,-4.8327136,-8.550186,-7.866171,0,0,0,887.24963,331660,17,6.0,0.32561404
806,GRPN,2021-03-18,56.87,2.0020359,735662,0,-14.049587,-15.087041,-14.401266,-13.979251,-12.168102,-10.462459,-10.550378,-10.339371,-9.794268,-9.636012,-11.288904,1,1,0,774.67993,8097,10,20.0,0.32514763
806,AG,2021-03-18,17.0,0.51282054,3952607,0,-5.4117646,-6.9411764,-6.0588236,-7.0588236,-11.294118,-7.2941175,-3.1764705,-2.6470587,2.0,-0.47058824,3.8823528,0,0,1,1148.5137,26304,18,7.0,0.3250649
481,ZM,2021-03-18,316.32,-1.8773206,5446757,0,7.4829288,1.3625443,1.1633788,2.1023014,-0.4552352,2.977997,7.1415024,3.850531,5.165655,5.412241,5.5861154,0,6,1,829.6928,122344,9,5.0,0.3247602
806,RDFN,2021-03-18,69.22,0.3417635,1714704,0,-2.1670039,-6.197631,-5.4464025,-6.5876913,-5.9231434,-2.3259175,0.3467206,-0.043340076,-1.5891361,-2.5570645,-1.401329,0,4,0,715.935,26484,7,14.0,0.32420623
806,SHOP,2021-03-18,1117.1,-1.8106862,1053008,0,6.0782385,-1.1735744,-2.875302,-3.6943872,-3.841196,0.214842,5.539343,5.4489303,5.6037955,5.181273,9.610599,0,1,0,165.34459,38038,17,5.0,0.32410884
806,FCEL,2021-03-18,14.27,-1.2101911,23136368,0,-1.1212333,-6.3770146,-4.6951647,-7.0077085,-6.587246,1.7519271,8.969867,2.8731604,-1.2613875,-3.9943938,-8.1990185,0,0,0,5195.893,148224,6,51.0,0.32345402
806,SLCA,2021-03-18,12.89,0.0,1253699,0,-4.732351,-6.128782,-1.0861132,-3.7238169,-6.0512023,-1.62917,1.1636928,1.0085337,-2.094647,-4.8099303,-6.2063613,0,4,0,1119.5111,9191,26,4.0,0.32341006
806,APPS,2021-03-18,77.03,0.0,3324270,1,14.137349,-0.7269895,1.9992211,-1.0125926,-2.051149,6.854472,10.788005,10.723095,12.241983,14.422952,16.539011,0,0,0,2768.1501,41728,8,67.0,0.32328853
432,REAL,2021-03-18,23.36,0.9944312,2010835,0,-2.1832192,-5.607877,-3.6815069,-3.9811645,-7.619863,-2.6113014,0.4708904,-0.89897263,1.1986301,0.0,0.4708904,0,1,0,1947.4365,17131,7,7.0,0.3229134
715,HUYA,2021-03-18,24.0,-1.4872799,2361963,0,-4.75,-9.125,-10.416667,-12.916667,-16.666666,-13.583333,-16.0,-16.875,-18.083334,-19.208334,-20.833334,0,8,3,1415.7449,20579,19,4.0,0.3218286
485,JMIA,2021-03-18,42.5,-4.1333866,13687002,0,-7.8117647,-15.058824,-16.352942,-18.329412,-15.482353,-12.988235,-9.270588,-9.411765,-5.0117645,-7.9058824,-7.388235,0,15,2,827.56024,136143,4,12.0,0.32167023
806,BCRX,2021-03-18,12.69,2.7190332,4911127,0,-11.7415285,-14.814815,-14.342002,-19.62175,-20.330969,-17.336485,-18.833727,-19.779354,-19.306541,-16.39086,-16.627266,1,0,3,2372.1091,30585,6,56.0,0.3185883
806,SABR,2021-03-18,16.05,-0.059417706,8287133,0,-5.669782,-6.2928348,-5.29595,-5.856698,-5.732087,-4.859813,-4.423676,-1.6199377,-1.3084112,-1.7445483,-1.3707165,0,0,0,5361.961,46864,10,3.0,0.31827855
806,PLNT,2021-03-18,80.58,0.68501383,995997,0,-3.0280466,-5.435592,-3.4251676,-2.3703153,-4.6909904,-3.239017,-2.0724745,0.024820054,2.8543062,3.598908,7.594937,1,2,0,1347.3955,12589,16,38.0,0.31591964
806,AMC,2021-03-18,14.0,7.2271385,123168424,0,-19.928572,-19.142857,-17.642857,-23.142857,-24.857143,-25.214285,-26.714285,-19.642857,-25.0,-27.285715,-28.5,31,1,1,13762.143,642911,13,52.0,0.31525284
806,NAK,2021-03-18,0.73,-1.3333334,8434795,0,-8.219178,-13.69863,-9.589041,-15.068493,-10.958904,-12.328767,-9.589041,-10.958904,-4.109589,-8.219178,-13.69863,0,0,0,1988.2188,19232,7,8.0,0.31503463
806,CVNA,2021-03-18,262.81,-1.4950398,1613065,0,5.4678283,-1.8340245,-0.17122637,-0.7343708,-2.1802824,1.6133329,4.9998097,3.1163197,7.248583,5.0949354,4.254024,0,7,3,2554.793,23340,7,41.0,0.31488463
775,AI,2021-03-18,75.81,0.49652433,5027000,0,-6.3316183,-8.151958,-10.315262,-13.8108425,-16.119246,-9.114893,-6.133755,-5.421448,-7.9672866,-9.695291,-13.797652,0,2,6,965.9069,74571,15,8.0,0.31445512
806,GNUS,2021-03-18,2.21,3.9647577,16465444,1,41.17647,20.81448,22.624434,25.791855,6.3348417,4.9773755,-12.217195,-14.932127,-14.932127,-14.027149,-16.289593,2,0,2,9669.399,33470,11,66.0,0.3142594
806,SWN,2021-03-18,4.17,0.4524887,14014401,0,6.235012,8.153478,16.786572,16.306955,12.709832,14.628298,17.026379,16.067146,14.628298,14.388489,11.990408,0,2,5,15035.19,32831,2,16.0,0.31419086
806,PRTY,2021-03-18,6.49,1.7518249,2571466,0,-3.081664,-6.009245,-5.3929124,-10.0154085,-11.248074,-8.7827425,-5.7010784,-4.3143296,-3.6979969,-3.5439136,-6.9337444,3,0,0,1615.3932,14658,7,34.0,0.31384295
582,PHIO,2021-03-18,2.95,5.211726,471937,0,-4.40678,-6.440678,-1.6949153,-3.7288136,-1.6949153,-5.423729,-4.0677967,-3.3898306,-5.084746,-7.7966104,-5.762712,1,2,4,1087.1771,1602,8,6.0,0.3128423
806,GCI,2021-03-18,5.79,1.1804384,1420002,0,-3.7996545,-7.944732,-6.735751,-6.735751,-7.772021,-5.1813474,-5.3540587,-5.52677,-7.4265976,-8.635578,-10.880829,0,0,1,2441.035,7705,10,17.0,0.31255686
806,QDEL,2021-03-18,134.68,-0.6652661,736282,0,1.7968518,-5.702406,-5.5539055,-6.444906,-5.7766557,-3.044253,3.5194535,1.4924265,-0.8613009,-2.1532521,-0.89100087,0,0,1,380.38727,16302,9,57.0,0.3122666
806,IBIO,2021-03-18,1.7,2.2988505,6074151,0,-4.117647,-2.3529413,-4.117647,-4.117647,-7.647059,-6.470588,-4.117647,-3.5294118,-7.647059,-8.823529,-10.588235,0,0,0,14311.508,15983,17,64.0,0.31089276
806,CZR,2021-03-18,90.6,-0.7705123,4852317,0,-2.428256,-3.2891831,-1.9757174,-3.620309,-3.322296,-1.9536424,-1.1589404,3.2891831,4.503311,3.852097,7.781457,0,1,4,3871.8157,44089,6,59.0,0.30857182
806,APPN,2021-03-18,148.43,-2.1955013,1431244,0,4.6014957,-2.8700397,-2.8498282,-7.026881,-12.194301,-9.600485,-3.0452065,-5.005727,-5.8344,-7.518696,-7.7005997,0,8,3,407.73495,30352,4,27.0,0.30849868
806,AHT,2021-03-18,3.62,0.0,8877062,0,-7.7348065,-16.850828,-14.917127,-17.955801,-17.679558,-16.574585,-16.574585,-18.508287,-20.44199,-23.480663,-26.79558,0,0,0,3839.303,19481,24,9.0,0.30791694
806,APA,2021-03-18,19.24,-1.1910434,9486700,0,-0.051975053,-4.2619543,-1.1954262,-3.4823284,-6.5488567,-6.081081,-1.6632017,-2.2349272,-4.4698544,-5.4573803,-7.1725574,0,6,5,3584.0398,56773,4,61.0,0.30746943
806,COTY,2021-03-18,8.52,-0.32751092,9496303,0,-0.23474178,1.1737089,4.9295774,7.8638496,7.746479,7.0422535,6.9248824,7.1596246,6.455399,4.107981,3.403756,0,2,2,4478.5034,38702,4,10.0,0.3071961
806,PBF,2021-03-18,14.37,-0.17889088,6357682,0,0.55671537,0.55671537,4.732081,1.4613779,1.322199,1.1134307,8.837856,8.4203205,11.203897,5.219207,0.69589424,0,9,1,2639.9036,45047,5,4.0,0.30697566
806,X,2021-03-18,22.65,8.711433,24049497,0,-6.490066,-8.741722,1.5452539,11.390729,14.657837,20.971302,14.922737,16.732891,9.845474,8.609271,4.1059604,2,2,0,6452.3906,123466,3,26.0,0.30603424
806,MGM,2021-03-18,39.51,0.1455251,9375515,0,-2.3032143,-3.745887,-3.2143762,-4.6064286,-2.8600354,-2.6828651,0.8858517,7.896735,8.175145,5.31511,6.909643,0,2,1,7751.9883,69686,4,3.0,0.30462545
806,PCG,2021-03-18,11.3,-0.67681897,17216227,0,4.0707965,5.486726,6.9026546,6.7256637,2.6548672,4.60177,4.424779,4.8672566,3.1858406,1.7699115,0.9734513,0,4,0,10023.562,55487,11,2.0,0.30414674
806,CWH,2021-03-18,39.55,0.59213644,1163369,0,-1.6434892,-7.914033,-5.7648544,-6.978508,-6.9532237,-4.8040457,-5.562579,-4.9051833,-3.767383,-3.4639697,-2.7812896,1,1,0,2560.557,13123,4,33.0,0.30354187
745,IQ,2021-03-18,26.63,2.4971187,7263659,0,8.561772,-11.9789715,-18.550507,-30.56703,-32.031544,-32.482162,-34.810364,-34.92302,-28.651896,-28.839655,-32.069096,3,0,0,5435.3237,37086,30,32.0,0.30295178
806,SM,2021-03-18,16.02,-0.58855003,4898137,0,5.6179776,2.9338326,13.358302,13.358302,3.8077402,5.9300876,19.163546,15.106117,19.413233,12.609239,9.425718,0,8,8,2656.595,34132,4,10.0,0.30245906
793,ADT,2021-03-18,7.96,0.243309,2688396,0,-0.75376886,0.879397,3.7688441,6.6582913,5.276382,7.9145727,8.291457,16.080402,14.447236,13.944724,16.959799,0,0,4,7367.198,17019,2,21.0,0.30218965
806,CEIX,2021-03-18,10.65,0.8272059,317311,0,-5.352113,-10.798122,-6.7605634,-5.7276998,-10.892018,-7.3239436,-7.3239436,-7.6056337,-7.1361504,-9.389671,-9.483568,2,2,4,2991.5093,2726,5,16.0,0.301782
466,UBER,2021-03-18,55.69,1.9872249,15908276,0,-1.3108279,-2.5318727,-0.790088,-1.5981325,-2.8191776,-0.9157838,3.4835699,4.902137,5.92566,4.3813972,4.0402226,0,0,0,9821.182,119196,3,32.0,0.30152646
806,AMRS,2021-03-18,19.69,0.0,3550966,0,9.141696,1.9299136,3.0472322,1.8283392,2.9456577,2.4377856,4.4692736,-3.555104,-5.5358047,-4.773997,-10.106653,0,0,0,4604.664,25947,9,21.0,0.29896027
806,TWLO,2021-03-18,352.05,-1.3177311,3332884,0,1.4003693,-5.0759835,-4.5590115,-7.75174,-8.001704,-1.5338731,2.4343133,0.994177,2.9683285,3.6585712,5.1271124,0,0,0,4301.729,60776,9,24.0,0.29888505
806,SFIX,2021-03-18,52.48,0.5478451,1996415,0,-1.9626524,-7.6981707,-5.2210364,-6.688262,-6.9169207,-3.0487804,0.24771342,-4.72561,2.2294207,-0.15243903,0.7431402,0,0,1,1044.4567,23566,5,7.0,0.29884318
806,ELY,2021-03-18,29.22,3.0026991,2401321,0,-5.544148,-8.213552,-5.407255,-5.2019167,-7.597536,-6.913073,-6.3655033,-5.475702,-4.4147844,-5.509925,-5.167693,2,7,4,1687.5105,20948,4,2.0,0.29833412
805,AMRN,2021-03-18,6.36,-0.6006006,6142712,0,-3.9308176,-6.1320753,-4.402516,-1.100629,2.0440252,2.9874213,3.4591196,2.5157232,0.9433962,-1.2578616,-3.6163523,0,0,0,1961.8752,21856,9,18.0,0.29754347
444,CRWD,2021-03-18,190.21,-2.0573955,8827098,0,1.7296672,-4.37937,-4.5791492,-3.9324956,-7.344514,-2.7443352,2.2554018,0.7675727,4.237422,3.5119078,7.4128594,0,0,0,2691.9434,133959,11,39.0,0.29695338
178,MGNI,2021-03-18,47.3,0.40858018,3093528,0,0.44397464,-13.023255,-10.930233,-11.522199,-13.530656,-9.450317,-5.64482,-7.2515855,-11.627907,-14.122622,-14.756871,0,0,0,4580.658,28092,9,125.0,0.29678994
806,ERJ,2021-03-18,10.0,2.3323615,3131156,0,0.7,-4.3,-4.0,-6.7,0.8,1.1,3.3,4.7,5.4,5.7,16.0,2,0,0,1083.4008,15876,10,2.0,0.2950856
806,HAL,2021-03-18,22.17,0.21413276,11396633,0,-1.984664,-4.1046457,-1.623816,-2.661254,-2.2101939,-1.668922,-0.992332,-0.992332,-0.766802,-2.571042,-3.067208,0,0,1,8562.09,71134,4,38.0,0.29355568
